image,objects_detected,label
data/train/images/2009_000414.jpg,"[[4, 0.9879291, 100, 244, 189, 188]]","[[4, 1, 111, 207, 172, 226]]"
data/train/images/2009_000439.jpg,"[[15, 0.9994336, 327, 157, 30, 35], [8, 0.9857597, 259, 166, 80, 111], [19, 0.9988962, 58, 191, 47, 94]]","[[15, 1, 330, 161, 30, 33], [8, 1, 259, 170, 82, 109], [19, 1, 57, 195, 51, 93]]"
data/train/images/2009_000477.jpg,"[[3, 0.99958235, 90, 61, 293, 48], [3, 0.98982525, 24, 54, 51, 9], [3, 0.7053671, 51, 54, 62, 8]]","[[3, 1, 25, 56, 45, 11], [3, 1, 99, 61, 271, 51]]"
data/train/images/2009_000504.jpg,"[[7, 0.9969097, 27, 57, 450, 313], [7, 0.99834067, 333, 4, 164, 157]]","[[7, 1, 31, 23, 449, 352], [7, 1, 330, 1, 170, 175]]"
data/train/images/2009_000512.jpg,"[[17, 0.544801, -17, 8, 544, 261], [14, 0.6808922, 15, 5, 511, 269], [11, 0.99738103, 49, 43, 334, 256]]","[[11, 1, 59, 45, 315, 248]]"
data/train/images/2009_000513.jpg,"[[0, 0.9996407, 11, 110, 472, 110]]","[[0, 1, 11, 123, 479, 99]]"
data/train/images/2009_000516.jpg,"[[3, 0.9993466, 156, 21, 200, 205], [3, 0.5257247, 15, 61, 40, 29], [3, 0.641466, 24, 67, 36, 18], [3, 0.8889031, 112, 66, 31, 12], [3, 0.6435556, 136, 67, 28, 18], [3, 0.5514175, 154, 64, 48, 17], [3, 0.7487513, 0, 71, 29, 23], [3, 0.97879386, 18, 75, 34, 21], [3, 0.99798816, 132, 75, 32, 20]]","[[3, 1, 155, 41, 196, 191], [3, 1, 135, 77, 34, 28], [3, 1, 17, 71, 41, 28]]"
data/train/images/2009_000563.jpg,"[[17, 0.99992037, 2, 86, 534, 226], [14, 0.9996534, 340, 8, 136, 346]]","[[17, 1, 1, 77, 499, 228], [14, 1, 339, 17, 138, 337]]"
data/train/images/2009_000702.jpg,"[[11, 0.99723464, -13, 7, 535, 321]]","[[11, 1, 1, 1, 499, 303]]"
data/train/images/2009_000723.jpg,"[[3, 0.9992074, 71, 4, 418, 240]]","[[3, 1, 73, 2, 392, 242]]"
data/train/images/2009_000793.jpg,"[[12, 0.9965082, 201, 205, 195, 133]]","[[12, 1, 205, 206, 193, 133]]"
data/train/images/2009_000801.jpg,"[[0, 0.9996738, 14, 111, 464, 162], [0, 0.57542574, 327, 158, 84, 27]]","[[0, 1, 25, 116, 459, 160]]"
data/train/images/2009_000823.jpg,"[[12, 0.9994836, 81, -11, 255, 357]]","[[12, 1, 88, 5, 256, 331]]"
data/train/images/2009_000856.jpg,"[[11, 0.99516493, 173, 162, 202, 141], [6, 0.96105224, 467, 66, 32, 21], [14, 0.9996061, 226, 71, 73, 225]]","[[11, 1, 158, 163, 240, 148], [14, 1, 225, 68, 80, 238]]"
data/train/images/2009_000862.jpg,"[[7, 0.9995528, 114, 78, 351, 233]]","[[7, 1, 110, 71, 346, 241]]"
data/train/images/2009_000901.jpg,"[[14, 0.99904394, 102, 126, 96, 205], [14, 0.99925, 260, 127, 70, 206], [14, 0.997582, 367, 150, 79, 193]]","[[14, 1, 107, 123, 91, 211], [14, 1, 254, 129, 73, 204], [14, 1, 361, 155, 81, 179]]"
data/train/images/2009_000975.jpg,"[[1, 0.8754739, 335, 231, 109, 73], [14, 0.8245571, 297, 189, 14, 46], [14, 0.6784125, 301, 188, 23, 56], [1, 0.9725629, 259, 231, 49, 70]]","[[1, 1, 332, 232, 109, 69], [1, 1, 260, 227, 53, 77]]"
data/train/images/2009_000990.jpg,"[[5, 0.9998964, 62, 59, 385, 284], [14, 0.9963115, 345, 176, 33, 36], [14, 0.9951333, 229, 171, 74, 62], [14, 0.9956236, 1, 229, 39, 113]]","[[5, 1, 76, 66, 364, 283], [14, 1, 229, 173, 77, 71], [14, 1, 344, 186, 44, 30], [14, 1, 1, 229, 35, 120]]"
data/train/images/2009_001024.jpg,"[[14, 0.9993166, 144, 93, 180, 292], [4, 0.8465484, 445, 313, 48, 62]]","[[14, 1, 140, 107, 187, 268], [4, 1, 207, 154, 90, 63], [4, 1, 449, 316, 43, 59]]"
data/train/images/2009_001027.jpg,"[[0, 0.99956715, 9, 104, 487, 146], [0, 0.59780926, 3, 207, 34, 19]]","[[0, 1, 13, 118, 487, 129]]"
data/train/images/2009_001068.jpg,"[[14, 0.99941266, 92, 67, 210, 414]]","[[14, 1, 93, 85, 213, 397]]"
data/train/images/2009_001079.jpg,"[[9, 0.99634457, -9, 86, 421, 221]]","[[9, 1, 1, 99, 404, 209]]"
data/train/images/2009_001111.jpg,"[[19, 0.9974826, 149, 37, 146, 158], [14, 0.9964333, 257, 9, 155, 326], [14, 0.5712578, 11, 172, 82, 81], [14, 0.93971354, 175, 204, 62, 131], [6, 0.9954172, 63, 263, 93, 30], [19, 0.9914286, 201, 272, 83, 59]]","[[19, 1, 150, 38, 147, 160], [19, 1, 14, 62, 36, 114], [14, 1, 265, 12, 151, 318], [14, 1, 459, 174, 31, 90], [14, 1, 14, 157, 78, 97], [6, 1, 67, 266, 91, 27], [19, 1, 201, 271, 86, 59], [14, 1, 178, 214, 76, 116]]"
data/train/images/2009_001118.jpg,"[[18, 0.99999344, 19, 60, 457, 279], [18, 0.8135594, -1, 64, 74, 275]]","[[18, 1, 1, 80, 68, 247], [18, 1, 22, 52, 478, 301]]"
data/train/images/2009_001153.jpg,"[[7, 0.9995374, 9, 13, 491, 307]]","[[7, 1, 1, 1, 499, 333]]"
data/train/images/2009_001160.jpg,"[[2, 0.997737, 34, 104, 126, 354]]","[[2, 1, 35, 120, 126, 326]]"
data/train/images/2009_001192.jpg,"[[18, 0.9996943, 74, 91, 265, 141], [14, 0.534246, 311, 135, 9, 13]]","[[18, 1, 81, 94, 260, 140]]"
data/train/images/2009_001252.jpg,"[[2, 0.5064073, 51, 236, 26, 19], [2, 0.9840765, 46, 232, 73, 26], [2, 0.9862464, 343, 240, 39, 18]]","[[2, 1, 56, 237, 67, 22], [2, 1, 348, 244, 35, 16]]"
data/train/images/2009_001254.jpg,"[[14, 0.99974495, 78, 4, 165, 308]]","[[14, 1, 77, 18, 168, 289]]"
data/train/images/2009_001279.jpg,"[[7, 0.99995446, 154, 0, 348, 287]]","[[7, 1, 159, 1, 341, 333]]"
data/train/images/2009_001301.jpg,"[[2, 0.99996793, -10, 60, 343, 465]]","[[2, 1, 1, 92, 328, 408]]"
data/train/images/2009_001344.jpg,"[[0, 0.99909467, 37, 89, 441, 152]]","[[0, 1, 63, 87, 414, 157]]"
data/train/images/2009_001349.jpg,"[[16, 0.999548, 12, 33, 270, 323]]","[[16, 1, 26, 35, 256, 340]]"
data/train/images/2009_001412.jpg,"[[18, 0.9961096, 77, 99, 352, 131], [18, 0.61720735, 5, 138, 75, 33], [5, 0.6850651, 3, 138, 80, 47], [6, 0.9668927, 1, 173, 22, 29], [14, 0.6319887, 407, 182, 21, 31], [15, 0.88469464, 113, 200, 18, 23], [14, 0.99708056, 378, 186, 26, 48], [15, 0.9826715, 153, 208, 17, 15], [15, 0.99433845, 195, 210, 17, 21], [15, 0.99839896, 245, 215, 22, 19], [15, 0.9932915, 295, 217, 26, 24], [15, 0.99937695, 402, 216, 31, 24]]","[[5, 1, 1, 143, 81, 39], [6, 1, 1, 174, 28, 25], [18, 1, 92, 96, 337, 135], [15, 1, 118, 208, 17, 15], [15, 1, 153, 211, 20, 15], [15, 1, 197, 215, 20, 17], [15, 1, 247, 220, 23, 17], [15, 1, 298, 223, 25, 19], [15, 1, 409, 226, 22, 18], [14, 1, 378, 187, 26, 55], [14, 1, 361, 170, 13, 17]]"
data/train/images/2009_001431.jpg,"[[8, 0.99965924, 47, 27, 268, 447], [8, 0.7087351, 312, 0, 65, 67]]","[[8, 1, 38, 40, 269, 433]]"
data/train/images/2009_001435.jpg,"[[0, 0.99986756, 10, 85, 479, 179]]","[[0, 1, 9, 93, 485, 171]]"
data/train/images/2009_001446.jpg,"[[11, 0.51591235, 11, 92, 448, 231], [17, 0.98682666, 10, 123, 406, 214], [11, 0.9673738, 163, 73, 156, 249]]","[[17, 1, 1, 124, 410, 208], [11, 1, 178, 82, 135, 239], [15, 1, 113, 1, 47, 44]]"
data/train/images/2009_001505.jpg,"[[16, 0.9246267, 303, 104, 188, 232], [9, 0.5038288, 308, 109, 196, 238], [16, 0.9820808, 150, 169, 196, 196], [16, 0.99258417, -2, 43, 51, 119]]","[[16, 1, 1, 45, 40, 116], [16, 1, 170, 168, 174, 200], [16, 1, 297, 92, 203, 259], [16, 1, 466, 230, 34, 80]]"
data/train/images/2009_001517.jpg,"[[0, 0.9993439, 2, 22, 503, 353]]","[[0, 1, 1, 54, 496, 321]]"
data/train/images/2009_001539.jpg,"[[12, 0.99956316, 73, 150, 338, 226], [12, 0.9615683, 264, 139, 225, 161], [14, 0.99876845, 131, 93, 48, 63], [14, 0.99940735, 392, 90, 44, 160], [14, 0.999823, 216, 74, 80, 212]]","[[14, 1, 223, 73, 77, 212], [14, 1, 389, 85, 52, 170], [14, 1, 129, 95, 55, 60], [12, 1, 73, 152, 332, 223], [12, 1, 301, 137, 194, 163]]"
data/train/images/2009_001566.jpg,"[[14, 0.9910844, 128, 134, 15, 22], [14, 0.8430497, 282, 127, 15, 33], [14, 0.9827652, 224, 128, 16, 55], [14, 0.9953787, 237, 127, 18, 55], [14, 0.99880356, 244, 145, 63, 92], [13, 0.9186845, 246, 173, 57, 94]]","[[13, 1, 246, 173, 62, 91], [14, 1, 248, 146, 59, 98], [14, 1, 236, 126, 19, 61], [14, 1, 227, 130, 16, 57], [14, 1, 130, 135, 14, 30]]"
data/train/images/2009_001575.jpg,"[[10, 0.9998789, 0, 241, 375, 256], [14, 0.98115116, 29, 167, 230, 189], [8, 0.9973206, 233, 261, 125, 120], [14, 0.9908217, 290, 15, 49, 41], [14, 0.9898199, 229, 34, 20, 14], [14, 0.96515983, 250, 29, 19, 20], [14, 0.6360379, 263, 30, 27, 20], [14, 0.9822403, 131, 9, 17, 86], [14, 0.9734184, 91, 21, 26, 76], [8, 0.55900496, 103, 27, 23, 67]]","[[10, 1, 1, 231, 374, 269], [14, 1, 21, 163, 255, 217], [8, 1, 242, 271, 126, 126], [10, 1, 296, 94, 79, 29], [10, 1, 244, 78, 31, 15], [14, 1, 291, 15, 47, 43], [14, 1, 232, 37, 19, 12], [14, 1, 248, 32, 23, 19], [14, 1, 91, 21, 25, 79], [14, 1, 127, 19, 27, 78]]"
data/train/images/2009_001590.jpg,"[[5, 0.99912, 33, 99, 402, 181], [14, 0.9556376, 140, 162, 39, 39], [14, 0.87839603, 301, 169, 22, 28], [14, 0.814442, 309, 163, 45, 40], [14, 0.9956603, 361, 168, 22, 34], [14, 0.94831645, 235, 174, 23, 32], [14, 0.62829274, 328, 170, 27, 41], [14, 0.90203524, 400, 173, 20, 32], [14, 0.9082802, 421, 182, 17, 24], [14, 0.8603578, 457, 182, 21, 23], [14, 0.5924588, 32, 199, 8, 23], [14, 0.99381924, 421, 182, 18, 61], [14, 0.99692345, 436, 183, 25, 69], [14, 0.97840226, 456, 179, 22, 78]]","[[5, 1, 43, 107, 385, 167], [14, 1, 446, 182, 30, 68], [14, 1, 428, 186, 32, 63], [14, 1, 363, 168, 15, 33], [14, 1, 311, 174, 42, 34], [14, 1, 425, 185, 14, 18], [14, 1, 34, 200, 6, 20], [14, 1, 150, 164, 19, 36], [14, 1, 234, 177, 26, 30]]"
data/train/images/2009_001594.jpg,"[[9, 0.96586055, 210, 171, 51, 32]]","[[9, 1, 213, 173, 47, 36]]"
data/train/images/2009_001607.jpg,"[[2, 0.9931228, 49, 53, 175, 268], [2, 0.73072845, 192, 178, 23, 52], [2, 0.76121724, 220, 191, 30, 24]]","[[2, 1, 53, 58, 177, 292]]"
data/train/images/2009_001636.jpg,"[[12, 0.94897425, 249, 7, 211, 321], [12, 0.998177, 82, 45, 263, 287]]","[[12, 1, 85, 52, 256, 281], [12, 1, 258, 13, 205, 320]]"
data/train/images/2009_001689.jpg,"[[7, 0.9997719, 25, 6, 354, 281]]","[[7, 1, 55, 1, 307, 299]]"
data/train/images/2009_001733.jpg,"[[11, 0.9972319, 47, 78, 233, 319]]","[[11, 1, 61, 81, 219, 321]]"
data/train/images/2009_001747.jpg,"[[18, 0.99931777, -2, -2, 512, 201]]","[[18, 1, 1, 3, 499, 220], [18, 1, 255, 46, 144, 84]]"
data/train/images/2009_001779.jpg,"[[19, 0.99630046, 77, 80, 117, 141], [19, 0.99447954, 185, 88, 129, 140], [4, 0.891958, 296, 152, 24, 66]]","[[19, 1, 79, 86, 121, 147], [19, 1, 185, 90, 128, 129]]"
data/train/images/2009_001810.jpg,"[[14, 0.999869, -2, 35, 379, 474], [4, 0.9833036, 50, 237, 183, 238]]","[[14, 1, 1, 46, 374, 454], [4, 1, 50, 245, 188, 240]]"
data/train/images/2009_001894.jpg,"[[7, 0.9995608, 12, 35, 479, 345]]","[[7, 1, 1, 18, 499, 357]]"
data/train/images/2009_001902.jpg,"[[11, 0.9980097, 29, 64, 411, 361]]","[[11, 1, 17, 56, 410, 381]]"
data/train/images/2009_001926.jpg,"[[1, 0.99963784, 1, 46, 503, 324]]","[[1, 1, 1, 22, 499, 353]]"
data/train/images/2009_001948.jpg,"[[7, 0.9993327, 15, 43, 317, 380]]","[[7, 1, 19, 19, 293, 404]]"
data/train/images/2009_001965.jpg,"[[14, 0.99897414, 10, 30, 470, 318]]","[[14, 1, 19, 24, 417, 312]]"
data/train/images/2009_001990.jpg,"[[13, 0.9974977, 161, 144, 168, 94], [14, 0.5058008, 293, 159, 24, 20], [13, 0.7999609, 471, 185, 29, 44]]","[[13, 1, 158, 158, 166, 79], [12, 1, 238, 161, 16, 15], [12, 1, 282, 164, 18, 14], [12, 1, 314, 164, 11, 16], [13, 1, 473, 172, 27, 59]]"
data/train/images/2009_002008.jpg,"[[7, 0.99982226, 21, 44, 455, 303]]","[[7, 1, 5, 59, 495, 283]]"
data/train/images/2009_002099.jpg,"[[0, 0.9995135, -30, 33, 543, 257]]","[[0, 1, 1, 36, 499, 254]]"
data/train/images/2009_002107.jpg,"[[14, 0.9997672, 3, 70, 337, 297], [8, 0.9895321, 332, 262, 112, 87], [10, 0.9985437, 315, 325, 189, 46]]","[[10, 1, 330, 336, 170, 39], [14, 1, 3, 67, 332, 308], [8, 1, 333, 268, 112, 72]]"
data/train/images/2009_002198.jpg,"[[11, 0.9996773, 60, 54, 376, 227], [11, 0.8225482, 83, 240, 262, 75]]","[[11, 1, 71, 236, 274, 77], [11, 1, 40, 51, 397, 228]]"
data/train/images/2009_002253.jpg,"[[17, 0.99740374, 39, 84, 445, 238], [17, 0.9965184, 2, 237, 127, 139]]","[[17, 1, 63, 87, 434, 245], [17, 1, 1, 230, 134, 145]]"
data/train/images/2009_002256.jpg,"[[2, 0.9994138, 38, 44, 323, 274]]","[[2, 1, 42, 51, 314, 255]]"
data/train/images/2009_002259.jpg,"[[11, 0.99641824, 11, 14, 428, 320]]","[[11, 1, 1, 1, 439, 352]]"
data/train/images/2009_002272.jpg,"[[0, 0.99985623, 38, 71, 392, 159]]","[[0, 1, 52, 68, 379, 155]]"
data/train/images/2009_002289.jpg,"[[3, 0.9979981, 153, 338, 162, 60], [14, 0.9768974, 202, 274, 13, 21], [14, 0.52166986, 151, 286, 19, 15], [3, 0.5215686, 166, 281, 31, 20], [14, 0.511322, 199, 283, 21, 14], [14, 0.5852288, 126, 288, 35, 29], [14, 0.98205745, 145, 291, 20, 27], [14, 0.51516247, 133, 300, 27, 21], [3, 0.73545384, 236, 322, 40, 25], [3, 0.58299, 271, 322, 35, 18], [3, 0.9862361, 168, 327, 70, 22], [3, 0.99369544, 315, 326, 62, 33], [3, 0.9625995, 268, 323, 78, 51], [3, 0.9268004, 59, 475, 109, 24]]","[[14, 1, 197, 279, 15, 20], [14, 1, 137, 292, 27, 31], [3, 1, 173, 327, 64, 27], [3, 1, 160, 332, 154, 63], [3, 1, 235, 325, 40, 26], [3, 1, 68, 469, 76, 31], [3, 1, 319, 330, 56, 33], [3, 1, 272, 325, 75, 47]]"
data/train/images/2009_002350.jpg,"[[1, 0.966597, 1, 328, 121, 127], [1, 0.9793173, 51, 329, 136, 164], [14, 0.9904582, 227, 225, 98, 270]]","[[14, 1, 229, 222, 96, 278], [1, 1, 59, 321, 126, 179], [1, 1, 1, 332, 135, 109]]"
data/train/images/2009_002400.jpg,"[[1, 0.9625339, 41, 22, 243, 295]]","[[1, 1, 52, 29, 230, 287]]"
data/train/images/2009_002420.jpg,"[[12, 0.99600893, 134, 172, 187, 99]]","[[12, 1, 143, 174, 178, 96]]"
data/train/images/2009_002432.jpg,"[[0, 0.99952626, 11, 63, 482, 151]]","[[0, 1, 10, 60, 479, 155]]"
data/train/images/2009_002487.jpg,"[[10, 0.9987148, 156, 180, 176, 142], [15, 0.96697927, 1, 0, 89, 283], [8, 0.9963107, 162, 143, 72, 130], [8, 0.9523846, 245, 149, 96, 139], [8, 0.98583055, 101, 165, 92, 145], [8, 0.96546185, 277, 165, 104, 162]]","[[10, 1, 157, 179, 176, 154], [8, 1, 172, 150, 70, 134], [8, 1, 255, 151, 83, 140], [8, 1, 279, 171, 103, 162], [8, 1, 102, 160, 91, 159], [15, 1, 1, 1, 98, 261]]"
data/train/images/2009_002566.jpg,"[[5, 0.999972, 94, 27, 336, 242], [5, 0.9683681, 22, 47, 100, 138], [14, 0.9922448, 145, 123, 43, 40]]","[[5, 1, 109, 39, 320, 230], [14, 1, 144, 125, 49, 43], [5, 1, 28, 48, 85, 141]]"
data/train/images/2009_002586.jpg,"[[11, 0.9993935, 72, 73, 304, 253], [14, 0.9857193, 355, 54, 125, 212]]","[[11, 1, 74, 72, 295, 285], [14, 1, 357, 63, 129, 202]]"
data/train/images/2009_002616.jpg,"[[18, 0.99992263, 16, 9, 272, 222]]","[[18, 1, 26, 4, 240, 228]]"
data/train/images/2009_002626.jpg,"[[5, 0.976225, -1, 168, 74, 91]]","[[5, 1, 1, 171, 72, 104]]"
data/train/images/2009_002728.jpg,"[[11, 0.9950061, 154, 220, 156, 199]]","[[11, 1, 145, 228, 164, 187]]"
data/train/images/2009_002780.jpg,"[[1, 0.9999672, 54, 51, 414, 276], [14, 0.9802748, 136, -8, 121, 168]]","[[1, 1, 60, 37, 420, 296], [14, 1, 140, 1, 115, 145]]"
data/train/images/2009_002816.jpg,"[[10, 0.99988234, -12, 317, 341, 172], [8, 0.98490393, 4, 309, 162, 200], [8, 0.99448854, 147, 316, 166, 184], [8, 0.7816646, 278, 296, 97, 203]]","[[8, 1, 4, 314, 170, 186], [8, 1, 159, 301, 146, 199], [8, 1, 268, 308, 107, 192], [10, 1, 1, 305, 315, 195]]"
data/train/images/2009_002849.jpg,"[[19, 0.99944395, 310, 82, 158, 147]]","[[19, 1, 318, 82, 152, 131]]"
data/train/images/2009_002850.jpg,"[[14, 0.98092186, 73, 77, 28, 36], [14, 0.68060833, 284, 63, 32, 59], [14, 0.6573064, 223, 79, 24, 46], [4, 0.988391, 140, 44, 41, 156], [14, 0.99822474, 290, 67, 65, 110], [4, 0.66972136, 292, 128, 19, 65], [4, 0.9959277, 100, 66, 56, 208], [4, 0.98326606, 174, 90, 50, 178], [4, 0.985589, 234, 80, 59, 199], [4, 0.9273984, 356, 58, 47, 264], [4, 0.7559499, 362, 159, 35, 176]]","[[4, 1, 369, 160, 101, 173], [4, 1, 354, 74, 53, 245], [4, 1, 238, 78, 55, 209], [4, 1, 169, 78, 60, 204], [4, 1, 98, 70, 65, 215], [4, 1, 140, 45, 49, 196], [14, 1, 291, 67, 65, 105], [14, 1, 279, 68, 36, 59], [14, 1, 74, 81, 28, 32]]"
data/train/images/2009_002882.jpg,"[[12, 0.99969083, -2, 0, 495, 397]]","[[12, 1, 1, 1, 499, 374]]"
data/train/images/2009_002960.jpg,"[[6, 0.98746544, -5, 23, 332, 288], [3, 0.62796485, 6, 34, 481, 259], [14, 0.99500793, 343, 48, 112, 272], [14, 0.9904576, 475, 68, 23, 27], [14, 0.98307216, 450, 75, 28, 22], [6, 0.9467868, 430, 100, 70, 169]]","[[6, 1, 2, 25, 313, 295], [14, 1, 349, 45, 112, 278], [6, 1, 439, 93, 61, 168], [14, 1, 445, 77, 31, 20], [14, 1, 475, 75, 20, 23], [14, 1, 484, 67, 16, 30]]"
data/train/images/2009_002975.jpg,"[[12, 0.9999778, 25, 19, 352, 281]]","[[12, 1, 41, 32, 334, 272]]"
data/train/images/2009_002993.jpg,"[[14, 0.99812126, 14, 53, 134, 367], [14, 0.9969295, 115, 40, 141, 384], [14, 0.9968057, 216, 41, 132, 380], [14, 0.99591035, 343, 31, 144, 400], [13, 0.5942419, -7, 123, 160, 297], [13, 0.9851102, 4, 227, 167, 137], [13, 0.9552216, 150, 233, 139, 125], [14, 0.94350684, 476, 108, 20, 40], [14, 0.62094694, 487, 109, 12, 55], [14, 0.5354098, 488, 118, 11, 113], [14, 0.5931924, 0, 108, 27, 155], [14, 0.8714813, 472, 114, 28, 142], [14, 0.5145517, 1, 151, 12, 184], [14, 0.77479106, 2, 156, 23, 172], [1, 0.5426443, 467, 190, 31, 146], [13, 0.9403747, 332, 216, 54, 128], [13, 0.5883247, 467, 221, 30, 137]]","[[14, 1, 6, 48, 140, 392], [14, 1, 119, 32, 136, 411], [14, 1, 213, 24, 143, 420], [14, 1, 338, 19, 151, 425], [13, 1, 14, 141, 157, 233], [13, 1, 152, 210, 143, 158], [13, 1, 330, 151, 67, 212], [13, 1, 461, 141, 39, 225], [14, 1, 476, 108, 24, 73], [14, 1, 1, 122, 25, 125]]"
data/train/images/2009_002995.jpg,"[[19, 0.98871756, 27, -7, 341, 313], [14, 0.71509683, 360, -13, 140, 365], [8, 0.8854689, 313, 57, 115, 207]]","[[19, 1, 44, 1, 314, 279], [8, 1, 301, 54, 129, 223], [8, 1, 1, 88, 65, 178]]"
data/train/images/2009_003054.jpg,"[[18, 0.9992629, 139, 170, 325, 58]]","[[18, 1, 129, 175, 371, 58]]"
data/train/images/2009_003076.jpg,"[[14, 0.9965676, 44, 65, 226, 175], [16, 0.9977011, 173, 61, 239, 170]]","[[14, 1, 40, 64, 223, 185], [16, 1, 169, 62, 248, 166]]"
data/train/images/2009_003146.jpg,"[[9, 0.99612397, 98, 108, 268, 147]]","[[9, 1, 85, 111, 287, 142]]"
data/train/images/2009_003150.jpg,"[[10, 0.9545595, 250, 186, 171, 93], [14, 0.9892365, 303, 179, 107, 138], [8, 0.97535276, 396, 217, 97, 112], [8, 0.9694965, 308, 240, 107, 92], [14, 0.80792546, 267, 75, 19, 29], [14, 0.9425474, 471, 112, 27, 60], [14, 0.5661039, 297, 128, 32, 46], [14, 0.99343914, 316, 127, 25, 41], [14, 0.98476934, 449, 120, 50, 59], [14, 0.7339875, 488, 120, 10, 60], [14, 0.9987321, 284, 131, 53, 72], [14, 0.9990037, 338, 136, 58, 64], [14, 0.9985441, 231, 143, 52, 71], [14, 0.9775044, 414, 141, 66, 76], [4, 0.7382651, 279, 186, 11, 42], [4, 0.67928135, 283, 184, 13, 45], [14, 0.9993258, 182, 152, 48, 131], [14, 0.93504506, 406, 158, 83, 139], [8, 0.70163816, 489, 194, 10, 86], [8, 0.9925, 153, 194, 50, 107], [14, 0.9957798, 229, 168, 72, 159], [8, 0.98437536, 210, 254, 91, 77]]","[[3, 1, 1, 1, 499, 330], [8, 1, 399, 230, 96, 97], [8, 1, 315, 248, 98, 83], [8, 1, 213, 258, 95, 73], [8, 1, 152, 191, 64, 108], [14, 1, 480, 121, 20, 53], [14, 1, 453, 116, 47, 62], [14, 1, 416, 142, 65, 83], [14, 1, 404, 162, 89, 121], [14, 1, 340, 136, 55, 63], [14, 1, 308, 182, 95, 139], [14, 1, 315, 128, 26, 41], [14, 1, 286, 129, 47, 67], [14, 1, 235, 145, 53, 65], [14, 1, 222, 181, 90, 139], [14, 1, 178, 155, 52, 147], [10, 1, 227, 187, 192, 64]]"
data/train/images/2009_003173.jpg,"[[12, 0.5496749, 76, 216, 51, 44], [9, 0.9001044, 238, 220, 30, 43], [9, 0.9839626, 246, 219, 71, 53]]","[[9, 1, 238, 220, 79, 49], [9, 1, 80, 216, 46, 50]]"
data/train/images/2009_003185.jpg,"[[18, 0.9999559, 13, 51, 477, 260]]","[[18, 1, 1, 58, 499, 266]]"
data/train/images/2009_003191.jpg,"[[14, 0.9990811, 56, 135, 275, 331], [10, 0.9992058, -13, 388, 387, 109], [19, 0.98445827, 25, 196, 78, 62], [4, 0.9968608, 144, 237, 92, 245], [4, 0.978188, 1, 260, 33, 237], [8, 0.96866757, 306, 306, 64, 185]]","[[4, 1, 145, 223, 90, 273], [14, 1, 53, 133, 290, 360], [4, 1, 1, 261, 39, 232], [19, 1, 29, 194, 72, 70], [8, 1, 313, 305, 38, 178], [10, 1, 1, 397, 374, 103]]"
data/train/images/2009_003233.jpg,"[[18, 0.99844074, 102, 104, 350, 107], [14, 0.85076827, 367, 100, 7, 12], [14, 0.5820303, 425, 98, 9, 34]]","[[18, 1, 111, 103, 330, 111]]"
data/train/images/2009_003247.jpg,"[[3, 0.9995468, 178, 127, 171, 81], [3, 0.9995119, 16, 159, 184, 51], [3, 0.96421933, 278, 105, 71, 48], [3, 0.9849292, 17, 134, 37, 13], [14, 0.9985004, 75, 152, 27, 36], [14, 0.9982443, 116, 153, 26, 33], [14, 0.999057, 385, 159, 28, 36], [3, 0.98051125, 366, 190, 124, 17]]","[[3, 1, 373, 189, 119, 20], [3, 1, 181, 129, 186, 80], [3, 1, 275, 103, 77, 45], [3, 1, 20, 156, 180, 58], [14, 1, 394, 161, 20, 35], [14, 1, 118, 157, 23, 30], [14, 1, 76, 154, 23, 33], [3, 1, 17, 137, 41, 12]]"
data/train/images/2009_003273.jpg,"[[2, 0.9998282, 34, 44, 343, 332]]","[[2, 1, 34, 52, 342, 323]]"
data/train/images/2009_003343.jpg,"[[1, 0.9981793, 12, 169, 284, 327]]","[[1, 1, 20, 185, 279, 315]]"
data/train/images/2009_003369.jpg,"[[11, 0.9737651, 80, 271, 100, 122], [11, 0.9094213, 184, 166, 112, 199]]","[[11, 1, 183, 174, 130, 189], [11, 1, 80, 271, 103, 110]]"
data/train/images/2009_003402.jpg,"[[11, 0.9999882, 31, 7, 365, 296]]","[[11, 1, 25, 12, 371, 282]]"
data/train/images/2009_003409.jpg,"[[14, 0.99767596, 11, 56, 259, 284], [17, 0.9723604, -27, 178, 523, 151], [15, 0.8033572, 299, 74, 188, 247]]","[[14, 1, 37, 58, 238, 277], [17, 1, 1, 198, 475, 137]]"
data/train/images/2009_003416.jpg,"[[6, 0.99827003, -12, 110, 233, 120], [13, 0.9993265, 94, 114, 223, 166]]","[[13, 1, 89, 124, 234, 159], [6, 1, 1, 114, 226, 114]]"
data/train/images/2009_003476.jpg,"[[15, 0.95446265, 172, 183, 85, 154], [15, 0.9951699, 237, 233, 49, 74], [15, 0.9897196, 278, 214, 65, 109], [15, 0.97165185, 362, 227, 50, 83], [15, 0.99424016, 356, 255, 48, 85]]","[[15, 1, 357, 235, 45, 109], [15, 1, 371, 216, 38, 87], [15, 1, 288, 222, 55, 97], [15, 1, 301, 202, 57, 82], [15, 1, 237, 229, 49, 78], [15, 1, 163, 190, 87, 148]]"
